Date,Start Time,End Time,Code,Subject_en,Subject_th,Credits,Note,Section,Section_Type_en,Section_Type_th,Building,Room,Instructor_th,Instructor_en,Proctor
2026-03-24,13:00,16:00,01208271,Mathematical Applications in Mechanical Engineering,การประยุกต์คณิตศาสตร์ในวิศวกรรมเครื่องกล,2,"CB CN
อนุญาต เครื่องคิดเลข Casio FX-991CW P ไม่ต้อง Reset เครื่อง",1,Lecture,บรรยาย,อาคาร 14,204,สมสุข เตชสมบูรณ์สุข(ผู้กรอกเกรด),Somsuk Tachasomboonsuk(Master),"นายเฉลิมพล เปล่งสะอาด
นางสาวธัญญรัตน์ วงษ์นวม"
2026-03-24,13:00,16:00,01208271,Mathematical Applications in Mechanical Engineering,การประยุกต์คณิตศาสตร์ในวิศวกรรมเครื่องกล,2,"CB CN
อนุญาต เครื่องคิดเลข Casio FX-991CW P ไม่ต้อง Reset เครื่อง",1,Lecture,บรรยาย,อาคาร 14,410,สมสุข เตชสมบูรณ์สุข(ผู้กรอกเกรด),Somsuk Tachasomboonsuk(Master),"นายสมสุข เตชสมบูรณ์สุข
นางพรเพ็ญ บุญเจริญรัตน์
นางกนกวรรณ ภาทันณ์"
2026-03-24,13:00,16:00,01208271,Mathematical Applications in Mechanical Engineering,การประยุกต์คณิตศาสตร์ในวิศวกรรมเครื่องกล,1,"CB CN
อนุญาต เครื่องคิดเลข Casio FX-991CW P ไม่ต้อง Reset เครื่อง",250,Laboratory,ปฏิบัติ,อาคาร 14,410,สมสุข เตชสมบูรณ์สุข(ผู้กรอกเกรด),Somsuk Tachasomboonsuk(Master),"นายสมสุข เตชสมบูรณ์สุข
นางพรเพ็ญ บุญเจริญรัตน์
นางกนกวรรณ ภาทันณ์"
2026-03-24,13:00,16:00,01210413,Structure and System in Environmental Engineering Work,โครงสร้างและระบบในงานวิศวกรรมสิ่งแวดล้อม,3,"CB ON
โน๊ตย่อ A4 ลายมือตนเอง จำนวน 1 แผ่น 2 หน้า
อนุญาต เครื่องคิดเลข P ต้อง Reset เครื่อง
อนุญาต เครื่องคิดเลข NP ต้อง Reset เครื่อง",1,Lecture,บรรยาย,อาคาร 11,N708,วิลาสินี อยู่ชัชวาล(ผู้กรอกเกรด),Wilasinee Yoochatchaval(Master),"นางสาวณัฎฐา สกานุพงษ์
นางสาวพิทยารัตน์ พื้นงาม"
2026-03-24,13:00,16:00,01218214,Engineering Surveying,การสำรวจทางวิศวกรรม,1,"CB CN
อนุญาต เครื่องคิดเลข P ไม่ต้อง Reset เครื่อง
อนุญาต เครื่องคิดเลข NP ไม่ต้อง Reset เครื่อง",250,Laboratory,ปฏิบัติ,อาคาร 11,N803,กิตติพศ ประภัศร(ผู้กรอกเกรด),Kittipos Prapassorn(Master),"นายกิตติพศ ประภัศร
นายณรงค์ศักดิ์ ดิกขุนทด"
2026-03-24,13:00,16:00,01239211,อัลกอริทึม (Algorithm),อัลกอริทึม,3,ไม่อนุญาต เครื่องคิดเลข,1,Lecture,บรรยาย,อาคาร 11,N807,สิทธิชัย ศรีอ่อน(ผู้กรอกเกรด),Sitichai Srioon(Master),"นายสิทธิชัย ศรีอ่อน
นางสาวเบญจมาศ ท้วมบำรุง"
2026-03-25,9:00,12:00,01204271,Introduction to Computer Engineering,วิศวกรรมคอมพิวเตอร์เบื้องต้น,1,"CB CN
ไม่อนุญาต เครื่องคิดเลข",11,Laboratory,ปฏิบัติ,อาคาร 11,N703,สมชาย นำประเสริฐชัย(ผู้กรอกเกรด),Somchai Numprasertchai(Master),"นายสมชาย นำประเสริฐชัย
นางสาวปิยนาถ เทียนเล็ก"
2026-03-25,9:00,12:00,01204271,Introduction to Computer Engineering,วิศวกรรมคอมพิวเตอร์เบื้องต้น,1,"CB CN
ไม่อนุญาต เครื่องคิดเลข",11,Laboratory,ปฏิบัติ,อาคาร 11,N706,สมชาย นำประเสริฐชัย(ผู้กรอกเกรด),Somchai Numprasertchai(Master),"นายปิยะ ลิ้มเจริญ
นางสุนันทา ช้างทอง"
2026-03-25,9:00,12:00,01205217,Electromagnetic Fields and Waves,คลื่นและสนามแม่เหล็กไฟฟ้า,3,"CB CN
อนุญาต เครื่องคิดเลข เครื่องคิดเลขรุ่นคณะแจก NP ไม่ต้อง Reset เครื่อง",1,Lecture,บรรยาย,อาคาร 14,205,เด่นชัย วรเศวต(ผู้กรอกเกรด),Denchai Worasawate(Master),"นายศิริวัฒน์ พูนวศิน
นางสาวนริศรา สังฆะขี"
2026-03-25,9:00,12:00,01205217,Electromagnetic Fields and Waves,คลื่นและสนามแม่เหล็กไฟฟ้า,3,"CB CN
อนุญาต เครื่องคิดเลข เครื่องคิดเลขรุ่นคณะแจก NP ไม่ต้อง Reset เครื่อง",1,Lecture,บรรยาย,อาคาร 14,410,เด่นชัย วรเศวต(ผู้กรอกเกรด),Denchai Worasawate(Master),"นายเด่นชัย วรเศวต
นางสาวชุติมา โพธิ์ทอง
นางสาวนุสรา เชื้อชาติ"
2026-03-25,9:00,12:00,01205217,Electromagnetic Fields and Waves,คลื่นและสนามแม่เหล็กไฟฟ้า,3,"CB CN
อนุญาต เครื่องคิดเลข เครื่องคิดเลขรุ่นคณะแจก NP ไม่ต้อง Reset เครื่อง",250,Lecture,บรรยาย,อาคาร 14,410,เด่นชัย วรเศวต(ผู้กรอกเกรด),Denchai Worasawate(Master),"นายเด่นชัย วรเศวต
นางสาวชุติมา โพธิ์ทอง
นางสาวนุสรา เชื้อชาติ"
2026-03-25,9:00,12:00,01205217,Electromagnetic Fields and Waves,คลื่นและสนามแม่เหล็กไฟฟ้า,3,"CB CN
อนุญาต เครื่องคิดเลข เครื่องคิดเลขรุ่นคณะแจก NP ไม่ต้อง Reset เครื่อง",251,Lecture,บรรยาย,อาคาร 14,410,ธนากร ฆ้องเดช(ผู้กรอกเกรด),Thanakorn Khongdeach(Master),"นายเด่นชัย วรเศวต
นางสาวชุติมา โพธิ์ทอง
นางสาวนุสรา เชื้อชาติ"
2026-03-25,9:00,12:00,01205217,Electromagnetic Fields and Waves,คลื่นและสนามแม่เหล็กไฟฟ้า,3,"CB CN
อนุญาต เครื่องคิดเลข เครื่องคิดเลขรุ่นคณะแจก NP ไม่ต้อง Reset เครื่อง",2,Lecture,บรรยาย,อาคาร 14,803,ธนากร ฆ้องเดช(ผู้กรอกเกรด),Thanakorn Khongdeach(Master),"นายธนากร ฆ้องเดช
นางชีวารัตน์ บุณยสงวน
นายอนุพงศ์ พงษ์สุวรรณ"
2026-03-25,9:00,12:00,01205217,Electromagnetic Fields and Waves,คลื่นและสนามแม่เหล็กไฟฟ้า,3,"CB CN
อนุญาต เครื่องคิดเลข เครื่องคิดเลขรุ่นคณะแจก NP ไม่ต้อง Reset เครื่อง",251,Lecture,บรรยาย,อาคาร 14,803,ธนากร ฆ้องเดช(ผู้กรอกเกรด),Thanakorn Khongdeach(Master),"นายธนากร ฆ้องเดช
นางชีวารัตน์ บุณยสงวน
นายอนุพงศ์ พงษ์สุวรรณ"
